,sentence,label,idx
2435,Influence of cropping system and nitrogen input on soil fauna and microorganisms in a Swedish arable soil,0,1805
2436,Fish Surgery: Presurgical Preparation and Common Surgical Procedures.,1,1535
2437,A rare case report of tracheal leech infestation in a 40-year-old woman.,1,1027
2438,Spatio-temporal analysis of monofractal and multifractal properties of the human sleep EEG,0,3112
2439,Severe Infestation of a She-Ass with the Cat Flea Ctenocephalides felis felis (Bouche 1835),1,1468
2440,Response of American Black Ducks to Dietary Uranium: A Proposed Substitute for Lead Shot,1,459
2441,Distinct neural substrates for deductive and mathematical processing,0,2751
2442,The Influence of Bars on Nuclear Activity,1,1224
2443,"Mutual Mate Choice Models as the Red Pill in Evolutionary Psychology: Long Delayed, Much Needed, Ideologically Challenging, and Hard to Swallow",1,1678
2444,Mediterranean Diet and Cancer Risk,1,399
2445,Facial Expression and Vocal Pitch Height: Evidence of an Intermodal Association,1,750
2446,Biological phenomena within a pyramid model--a preliminary study on wound healing.,1,617
2447,"The Stochastic Early Reaction, Inhibition, and late Action (SERIA) model for antisaccades",0,2884
2448,"Money as Tool, Money as Drug: The Biological psychology of a Strong Incentive.",1,1542
2449,"Eighteen novel microsatellite markers for the Chinese sea perch, Lateolabrax maculatus",0,1791
2450,Pelvic lipomatosis in the Proteus syndrome: a further diagnostic sign,0,2246
2451,Would Tarzan believe in God? Conditions for the emergence of religious belief.,1,561
2452,Dermafascial Fixation Suture: A Technique for a More Durable Projection with Short-Scar (Vertical) Reduction Mammaplasty,0,2572
2453,"Clonal analysis of bilateral, recurrent, or systemically multifocal ocular adnexal lymphoma.",0,2460
2454,"Letter by Koh regarding article, ""Statins and risk of new-onset diabetes mellitus"".",0,2244
2455,Impact of the black fly (Diptera: Simuliidae) control agent Bacillus thuringiensis var. israelensis on chironomids (Diptera: Chironomidae) and other nontarget insects: results of ten field trials.,0,1845
2456,Paradoxical vascularfibrotic reaction after intravitreal bevacizumab for retinopathy of prematurity,0,2714
2457,The Cost of Home Delivery.,1,942
2458,The berserks--what was wrong with them?,1,275
2459,Is There a Relationship Between Honor Codes and Academic Dishonesty?,1,568
2460,Transcatheter septal ablation in hypertrophic obstructive cardiomyopathy: a technical guide and review of published results,0,2161
2461,Rendu-Osler-Weber Disease - Is Embolization Beneficial?,1,1369
2462,Kids speak: preferred parental behavior at youth sport events.,1,788
2463,The Second-to-Fourth Ratio Correlates with the Rate of Academic Performance in Medical School Students,1,1334
2464,Priming of microglia in a DNA-repair deficient model of accelerated aging,0,3064
2465,The effects of enterotoxins and short-chain fatty acids on water and electrolyte fluxes in ileal and colonic loops in vivo in the rat.,0,2451
2466,Irritability Acute Alcohol Consumption and Aggressive Behavior in Men and Women,1,1513
2467,Sleep-related erections throughout the ages.,1,974
2468,Pattern of nipple use by puppies: A comparison of the dingo (Canis dingo) and the domestic dog (Canis familiaris).,1,1391
2469,Animal or plant: which is the better fog water collector?,1,785
2470,Differential roles of the SPINK1 gene mutations in alcoholic and nonalcoholic chronic pancreatitis,0,2180
2471,Role of the left DLPFC in endogenous task preparation: experimental repetitive transcranial magnetic stimulation study.,0,3165
2472,Selective Responses to Approaching Objects,1,167
2473,The antidepressant effects of ventromedial prefrontal cortex stimulation is associated with neural activation in the medial part of the subthalamic nucleus,0,2808
2474,Arboreal Sprint Failure: Lizardfall in a California Oak Woodland.,1,544
2475,"Harassing, Annoying, and ""Bad Guy"" Identifying Chemicals",1,110
2476,From urethra with shove: Bladder foreign bodies. A case report and review,1,1249
2477,Intraamygdaloid microinjection of RFamide-related peptide-3 decreases food intake in rats,0,2948
2478,Real Men Wear Kilts: The Anecdotal Evidence that Wearing a Scottish Kilt Has Influence on Reproductive Potential - How Much Is True?,1,1322
2479,Enhanced dendritogenesis and axogenesis in hippocampal neuroblasts of LRRK2 knockout mice,0,2836
2480,Hair Length in Florida Theme Parks: An Approximation of Hair Length in the United States of America.,1,1008
2481,Effects of Porcupine Quills in Humans.,1,1074
2482,The sexual transmission rate of HCV among heterosexual couples.,0,2358
2483,Was PANDAS Associated with Mozart's Personality Idiosyncrasies?,1,1441
2484,Morphologisches Remodeling bei Vorhofflimmern,0,2476
2485,"Impaction of a ""Sausage Bread"" in the Oesophagus: First Manifestation of an Eosinophilic Oesophagitis in a 17-Year-Old Patient",1,1582
2486,Ultrathin-layer isoelectric focusing for bovine serum transferrin phenotyping,0,1884
2487,[Treatment of a neurotrophic corneal ulcer with solid platelet-rich plasma and Tutopatch®].,0,2164
2488,Testosterone responses to competition: The opponent's psychological state makes it challenging,0,2731
2489,Logic and Thought,0,2016
2490,"Importance of myo-inositol, calcium, and ammonium for the viability and division of tomato (Lycopersicon esculentum) protoplasts",0,1861
2491,Analysis of Plasma Biopterin Levels in Psychiatric Disorders Suggests a Common BH4 Deficit in Schizophrenia and Schizoaffective Disorder,0,3032
2492,Singing Proficiency in the General Population,1,613
2493,"Behavioral response of male white peach scale to the sex pheromone, (R,Z)-3,9,-dimethyl-6-isopropenyl-3,9-decadien-1-ol propionate and corresponding alcohol",0,2275
2494,Woodpeckers and Head Injury,1,105
2495,Exercise-induced albuminuria is associated with perivascular renal sinus fat in individuals at increased risk of type 2 diabetes,0,2441
2496,Morphological Adaptation for Precopulatory Guarding in Astigmatic Mites (Acari: Acaridida).,1,616
2497,Pilot echographic study of the differences in clitoral involvement following clitoral or vaginal sexual stimulation.,1,1576
2498,ELF exposure system for live cell imaging.,0,2131
2499,Hypertension and vascular dynamics in men and women with metabolic syndrome.,0,2141
2500,Telomere length of donors influences granulocyte recovery in children after hematopoietic stem cell transplantation,0,2586
2501,Predictive information and error processing: the role of medial-frontal cortex during motor control.,0,2937
2502,Epileptic seizures evoked by the Rubik's cube.,1,778
2503,Regional variability of aquatic pattern in braided reaches (example of the French Rh�ne basin),0,3395
2504,"Comparison of the color vision and spectral sensitivity of three flatfish species of different ecotypes, and application to selective fishing methods",0,1739
2505,The Development of the Attitudes to Chocolate Questionnaire.,1,1226
2506,Age-related normal tolerance intervals for retinal vascular response to systemic autonomic nerve stimulation,0,3360
2507,Why e-return services fail: a psychological contract violation approach.,1,1012
2508,Why sickness hurts: A central mechanism for pain induced by peripheral inflammation,0,2986
2509,Speed of Predator and Prey,1,702
2510,National and local initiatives are complementary and interrelated: a perspective from outside pediatrics,0,2467
2511,Is There an Association Between the Use of Heeled Footwear and Schizophrenia?,1,212
2512,Diet quality and the attractiveness of male body odor,1,1512
2513,"Polymorphisms in the aldehyde dehydrogenase 2 and dopamine β hydroxylase genes are not associated with Alzheimer""s disease",0,3202
2514,Let the pigeon drive the bus: pigeons can plan future routes in a room,0,3210
2515,A study of robust controller and observer design method for a rolling object and beam system,0,2100
2516,The Problem of the Locomotive-God,1,790
2517,Tooth-brushing epilepsy with ictal orgasms.,1,724
2518,Is bezafibrate histologically effective for primary biliary cirrhosis?,0,2453
2519,The Significance of Mr. Richard Buckley's Exploding Trousers: Reflections on an Aspect of Technological Change in New Zealand Dairy-Farming between the World Wars,1,166
2520,"Geometrical similarity analysis of photosynthetic light response curves, light saturation and light use efficiency",0,1908
2521,Oscillation of Human Performance as a Personality Measure.,1,397
2522,Combined laparoscopic abdominoperineal resection and robotic-assisted prostatectomy for synchronous double cancer of the rectum and the prostate.,0,2555
2523,Onboard Reconfigurable Battery Charger for Electric Vehicles With Traction-to-Auxiliary Mode,0,1964
2524,Garment Device Convertible to One or More Facemasks.,1,1141
2525,Public health surveillance of dental pain via Twitter.,1,1479
2526,Parental leave in dermatology residency: ethical considerations.,0,2470
2527,Geometric analysis of soft thresholds in action potential initiation and the consequences for understanding phase response curves and model tuning,0,3002
2528,Dandruff: The Most Commercially Exploited Skin Disease,1,1327
2529,The development of event-related fMRI designs,0,2681
2530,A rapid staining procedure for arbuscules of living arbuscular mycorrhizas using neutral red as acidotropic dye,0,1823
2531,The Epidemic of Penile Amputation in Thailand in the 1970's,1,1409
2532,Therapeutic application of repetitive transcranial magnetic stimulation: a review,0,3045
2533,Cross-Entropy-Based Energy-Efficient Radio Resource Management in HetNets with Coordinated Multiple Points,0,1970
2534,Apolipoprotein ɛ4 breaks the association between declarative long-term memory and memory-based orienting of spatial attention in middle-aged individuals,0,3113
2535,The Hermunculus: What Is Known about the Representation of the Female Body in the Brain?,1,543
2536,Participation of interneurons in penicillin-induced epileptic discharges,0,2685
2537,Dynamic Ham-Sandwich Cuts in the Plane.,1,1462
2538,The effect of motor imagery with specific implement in expert badminton player,0,3248
2539,Laparoscopic reconstruction of vagina using sigmoid autograft,0,2613
2540,Associated factors in children with chronic cough.,0,2505
2541,Three-dimensional Kinematic Analysis of the Pectoral Girdle during Upside-down Locomotion of Two-toed Sloths (Choloepus didactylus Linne 1758),1,1439
2542,Righting a Wrong: Retaliation on a Voodoo Doll Symbolizing an Abusive Supervisor Restores Justice,1,135
2543,Adolescent Gambling on Fruit Machines.,1,1161
2544,Selection of Biting Sites on Man by Two Malaria Mosquito Species,1,165
2545,Electrophysiological study of evoked electrical activity in the pineal gland,0,3104
2546,Consumer Preferred Hot Beverage Temperatures,1,655
2547,Tumor promotion by citrus oils: tumors of the skin and urethral orifice in mice.,0,2402
2548,Longevity of major league baseball players,1,768
2549,The Isolated Drinker in the Edmonton Beer Parlor,1,1309
2550,Hydrocortisone Treatment of Early SIRS in Acute Experimental Pancreatitis,0,2234
2551,Understanding and predicting suicidality using a combined genomic and clinical risk assessment approach,0,2828
2552,When baby's mother is also grandma-and sister,1,851
2553,"Quantifying the Effects of Water Temperature, Soap Volume, Lather Time, and Antimicrobial Soap as Variables in the Removal of Escherichia coli ATCC 11229 from Hands",1,831
2554,The heterogeneity of follicular lymphomas: from early development to transformation,0,2663
2555,Decreased rate of benzo(a)pyrene-induced sister chromatid exchange in fibroblast cultures from patients with lung cancer,0,2515
2556,Chickens Orient Using a Magnetic Compass.,1,1260
2557,"Occurrence of Mesocyclops ogunnus Onabamiro, 1957 (Copepoda Cyclopoida) in water bodies of São Paulo State, identified as Mesocyclops kieferi Van de Velde, 1984.",0,1920
2558,The Death of Wolfgang Amadeus Mozart: An Epidemiologic Perspective,1,1541
2559,The perils of bungee jumping,1,1399
