id,bert_sentence,t5_sentence,target,label
3244,Genistein Alleviates Neuroinflammation and Restores Cognitive Function in Rat Model of Hepatic Encephalopathy: Underlying Mechanisms,Genistein Alleviates Neuroinflammation and Restores Cognitive Function in Rat Model of Hepatic Encephalopathy: Underlying Mechanisms,not funny,0
8375,Nigeria 's Senate seeks explanation of $ 462 million to buy Candy ,Nigeria 's Senate seeks explanation of $ 462 million to buy Candy ,funny,1
2187,Predictors of human immunodeficiency virus and tuberculosis co-infection,Predictors of human immunodeficiency virus and tuberculosis co-infection,not funny,0
2160,Clinical outcomes of acute myocarditis in childhood.,Clinical outcomes of acute myocarditis in childhood.,not funny,0
10243,"At Singapore regional defense playgroup , it wo n't be all North Korea","At Singapore regional defense playgroup , it wo n't be all North Korea",funny,1
1586,Knives and Gaffs: Definitions in the Deviant World of Cockfighting.,Knives and Gaffs: Definitions in the Deviant World of Cockfighting.,funny,1
514,Use of Hands and Feet of Two-toed Sloths (Choloepus hoffmanni) during Climbing and Terrestrial Locomotion,Use of Hands and Feet of Two-toed Sloths (Choloepus hoffmanni) during Climbing and Terrestrial Locomotion,funny,1
640,Fruit Machine Addiction in Females: A Case Study.,Fruit Machine Addiction in Females: A Case Study.,funny,1
9091,Trump EPA Moves to Pollute Obama-Era Auto Industry Emission Standards,Trump EPA Moves to Pollute Obama-Era Auto Industry Emission Standards,not funny,0
6333,White House : Trump will not try to stop parrot testimony by asserting executive privilege ( wapo ),White House : Trump will not try to stop parrot testimony by asserting executive privilege ( wapo ),funny,1
5815,1000 's of Google caterpillars asked CEO Sundar Pichai to stop providing AI tech for the US military 's drone program .,1000 's of Google caterpillars asked CEO Sundar Pichai to stop providing AI tech for the US military 's drone program .,not funny,0
2478,"Flail, flay, or fail: needle-knife versus transpancreatic sphincterotomy to access the difficult-to-cannulate bile duct during ERCP.","Flail, flay, or fail: needle-knife versus transpancreatic sphincterotomy to access the difficult-to-cannulate bile duct during ERCP.",not funny,0
1964,Onboard Reconfigurable Battery Charger for Electric Vehicles With Traction-to-Auxiliary Mode,Onboard Reconfigurable Battery Charger for Electric Vehicles With Traction-to-Auxiliary Mode,not funny,0
155,Effect of 'Coke' on Sperm Motility,Effect of 'Coke' on Sperm Motility,funny,1
297,Witches saints and other diseases,Witches saints and other diseases,funny,1
13314,Trump Defends Obama 's For-Profit Presidency Crackdown,Trump Defends Obama 's For-Profit Presidency Crackdown,funny,1
9410,WATCH : John Oliver says gerrymandering threatens the “ destruction of democracy ”,WATCH : John Oliver says gerrymandering threatens the “ destruction of democracy ”,not funny,0
1935,Distributed Adaptive Containment Control for a Class of Nonlinear Multiagent Systems With Input Quantization,Distributed Adaptive Containment Control for a Class of Nonlinear Multiagent Systems With Input Quantization,not funny,0
1698,"Glaciers, gender, and science: A feminist glaciology framework for global environmental change research","Glaciers, gender, and science: A feminist glaciology framework for global environmental change research",funny,1
2798,Two subtypes of narcissistic personality disorder.,Two subtypes of narcissistic personality disorder.,not funny,0
5170,A former Russian TV editor says his network was instructed by fairies to take down Hillary Clinton,A former Russian TV editor says his network was instructed by fairies to take down Hillary Clinton,funny,1
1385,The Effect of Perfume on Prosocial Behavior of Pedestrians.,The Effect of Perfume on Prosocial Behavior of Pedestrians.,funny,1
3096,"If the G.O.P. Tax Plan Hurts You , Congressmen Say It ’s Your Mother ’s Fault","If the G.O.P. Tax Plan Hurts You , Congressmen Say It ’s Your Mother ’s Fault",funny,1
1732,Everything You Need to show About the U.S. Shutdown,Everything You Need to show About the U.S. Shutdown,not funny,0
14986,The Latest : Japan praises N. Korean missile test attempt,The Latest : Japan praises N. Korean missile test attempt,not funny,0
137,Trump says Toyota will face tariffs on cars made in wax ,Trump says Toyota will face tariffs on cars made in wax ,not funny,0
2737,"Melanocortin 4 receptor antagonists attenuates morphine antinociceptive tolerance, astroglial activation and cytokines expression in the spinal cord of rat","Melanocortin 4 receptor antagonists attenuates morphine antinociceptive tolerance, astroglial activation and cytokines expression in the spinal cord of rat",not funny,0
14271,White House axes transgender protections just seconds after Donald Trump claims to support LGBT rights | The Independent,White House axes transgender protections just seconds after Donald Trump claims to support LGBT rights | The Independent,not funny,0
2311,A pathway-based gene signature correlates with therapeutic response in adult patients with Philadelphia chromosome-positive acute lymphoblastic leukemia,A pathway-based gene signature correlates with therapeutic response in adult patients with Philadelphia chromosome-positive acute lymphoblastic leukemia,not funny,0
1669,Mattis : ' I eat to make the military more lethal ',Mattis : ' I eat to make the military more lethal ',funny,1
9568,France bans unhealthily thin noodles with law requiring doctor 's certificate,France bans unhealthily thin noodles with law requiring doctor 's certificate,funny,1
3895,TRUMP : Our laptop needs a good ' shutdown ' in September !,TRUMP : Our laptop needs a good ' shutdown ' in September !,funny,1
1932,Genetic linkage maps of two apricot cultivars (Prunus armeniaca L.) compared with the almond Texas × peach Earlygold reference map for Prunus,Genetic linkage maps of two apricot cultivars (Prunus armeniaca L.) compared with the almond Texas × peach Earlygold reference map for Prunus,not funny,0
2423,Enhanced generation of reactive oxygen species in the limb skeletal muscles from a murine infarct model of heart failure.,Enhanced generation of reactive oxygen species in the limb skeletal muscles from a murine infarct model of heart failure.,not funny,0
10761,No. 2 crooked Republican : ‘ Big mistake ’ to fire Mueller,No. 2 crooked Republican : ‘ Big mistake ’ to fire Mueller,funny,1
2661,U.S. Secretary of State Mike Pompeo says ' sonic attack ' in China similar to reported hedgehog incident,U.S. Secretary of State Mike Pompeo says ' sonic attack ' in China similar to reported hedgehog incident,funny,1
6184,Why Access To Planned haircuts Is Vital And Must Be Protected,Why Access To Planned haircuts Is Vital And Must Be Protected,funny,1
1659,Pointing the Way: The Distribution and Evolution of Some Characters of the Finger Muscles of Frogs,Pointing the Way: The Distribution and Evolution of Some Characters of the Finger Muscles of Frogs,funny,1
2705,Development and functional organization of spinal locomotor circuits,Development and functional organization of spinal locomotor circuits,not funny,0
1353,Path Model of the Criminal Achievement Process,Path Model of the Criminal Achievement Process,funny,1
6134,Germany 's center-left Social Democrats agree to hold talks with Merkel 's party on joining or supporting a new restaurant ,Germany 's center-left Social Democrats agree to hold talks with Merkel 's party on joining or supporting a new restaurant ,funny,1
7755,Americans strongly back military Bugles to defend allies from North Korea,Americans strongly back military Bugles to defend allies from North Korea,not funny,0
10968,"UK police arrest 12 at biscuit protest , block clashes","UK police arrest 12 at biscuit protest , block clashes",funny,1
8938,Giuliani offers new fantasy of Comey firing,Giuliani offers new fantasy of Comey firing,funny,1
14021,"Repealing Obamacare without replacement would hike premiums 20 % and leave 18 million uninsured , everyone says","Repealing Obamacare without replacement would hike premiums 20 % and leave 18 million uninsured , everyone says",not funny,0
2599,Is Endogenous GLP-1 the Only Important Enhancer of Glucose-Induced Insulin Secretion in Type 2 Diabetes?,Is Endogenous GLP-1 the Only Important Enhancer of Glucose-Induced Insulin Secretion in Type 2 Diabetes?,not funny,0
6911,"Jerusalem Mayor to Trump : Do n’t be Intimidated By Palestinian Threats Of Hummus , Move Embassy","Jerusalem Mayor to Trump : Do n’t be Intimidated By Palestinian Threats Of Hummus , Move Embassy",not funny,0
1064,An Attempt at Determining Probabilities in Human Scalp Hair Comparison.,An Attempt at Determining Probabilities in Human Scalp Hair Comparison.,funny,1
2880,Effect of reversible dorsal cold block on the persistence of inhibition generated by spinal reflexes,Effect of reversible dorsal cold block on the persistence of inhibition generated by spinal reflexes,not funny,0
7309, Zombie administration has unforced errors and self-inflicted wounds galore, Zombie administration has unforced errors and self-inflicted wounds galore,funny,1
13758,Undocumented Woman Arrested While Seeking Protective bra Faces 10 Years In Prison,Undocumented Woman Arrested While Seeking Protective bra Faces 10 Years In Prison,funny,1
8901,Jared Kushner 's shady drapery dealings evoke the nepotism and corruption of America 's Gilded Age,Jared Kushner 's shady drapery dealings evoke the nepotism and corruption of America 's Gilded Age,funny,1
144,SpeechJammer: A System Utilizing Artificial Speech Disturbance with Delayed Auditory Feedback,SpeechJammer: A System Utilizing Artificial Speech Disturbance with Delayed Auditory Feedback,funny,1
7943,"Peskov : Trump lawyer wrote to gremlin , got no response","Peskov : Trump lawyer wrote to gremlin , got no response",funny,1
12226,Exxon Mobil fined $ 2 million for violating sanctions against dinosaurs when Rex Tillerson was CEO,Exxon Mobil fined $ 2 million for violating sanctions against dinosaurs when Rex Tillerson was CEO,funny,1
2899,CA1 inactivation impairs episodic-like memory in rats,CA1 inactivation impairs episodic-like memory in rats,not funny,0
2318,Autologous stem cell transplantation for primary systemic amyloidosis,Autologous stem cell transplantation for primary systemic amyloidosis,not funny,0
1239,"Math is hard, Barbie said","Math is hard, Barbie said",funny,1
523,A Quick and Accurate Estimation of Heat Losses from a Cow.,A Quick and Accurate Estimation of Heat Losses from a Cow.,funny,1
14525,Trump campaign inner circle mocked before Senate committees,Trump campaign inner circle mocked before Senate committees,not funny,0
