id,bert_sentence,t5_sentence,target,label
1726,Does this camera come with a frog tongue? And if so is it the kind that stays over the picture while it develops or the kind that rolls back in? [SEP] Polaroid Spectra System Instant Film Camera w/Quintic Lens F10/125mm Camera,Does this camera come with a frog tongue? And if so is it the kind that stays over the picture while it develops or the kind that rolls back in? </s> Polaroid Spectra System Instant Film Camera w/Quintic Lens F10/125mm Camera,funny,1
2292,Informational and statistical measures of the self-organization of the heart regulation systems in the analysis of heart rate variability,Informational and statistical measures of the self-organization of the heart regulation systems in the analysis of heart rate variability,not funny,0
983,The 'Jedward' versus the 'Mohawk': a prospective study on a paediatric distraction technique.,The 'Jedward' versus the 'Mohawk': a prospective study on a paediatric distraction technique.,funny,1
6375,Will this game help get me a girlfriend [SEP] Days Gone - Playstation 4,Will this game help get me a girlfriend </s> Days Gone - Playstation 4,funny,1
3027,Dissecting the social brain: Introducing the EmpaToM to reveal distinct neural networks and brainbehavior relations for empathy and Theory of Mind,Dissecting the social brain: Introducing the EmpaToM to reveal distinct neural networks and brainbehavior relations for empathy and Theory of Mind,not funny,0
12735,Is this a good buy/knife? My husband loves knives and has a bday coming up and I can't afford a 600 microtech lol! [SEP] M48 Cyclone Tri-Edged Spiraling Dagger Knife With Custom Vortec Sheath,Is this a good buy/knife? My husband loves knives and has a bday coming up and I can't afford a 600 microtech lol! </s> M48 Cyclone Tri-Edged Spiraling Dagger Knife With Custom Vortec Sheath,not funny,0
2584,"will i be able to rock out with my clout out? [SEP] THE ORIGINAL ""Clout Goggles"" 100% Authentic - HypeBeast Supreme Pure White","will i be able to rock out with my clout out? </s> THE ORIGINAL ""Clout Goggles"" 100% Authentic - HypeBeast Supreme Pure White",funny,1
933,Serving Bowls Serving Size and Food Consumption: A Randomized Controlled Trial.,Serving Bowls Serving Size and Food Consumption: A Randomized Controlled Trial.,funny,1
9656,Will the PC version be like skyrim which was effectively a carrying case for a digital download code or will it actually contain 3-4 disks? [SEP] Fallout 4 - PlayStation 4,Will the PC version be like skyrim which was effectively a carrying case for a digital download code or will it actually contain 3-4 disks? </s> Fallout 4 - PlayStation 4,not funny,0
284,Skipping and Hopping of Undergraduates: Recollections of When and Why.,Skipping and Hopping of Undergraduates: Recollections of When and Why.,funny,1
1473,Women who prefer longer penises are more likely to have vaginal orgasms (but not clitoral orgasms): implications for an evolutionary theory of vaginal orgasm.,Women who prefer longer penises are more likely to have vaginal orgasms (but not clitoral orgasms): implications for an evolutionary theory of vaginal orgasm.,funny,1
2230,Laparoscopic versus open surgical management of small bowel obstruction: an analysis of short-term outcomes,Laparoscopic versus open surgical management of small bowel obstruction: an analysis of short-term outcomes,not funny,0
5743,"Will the trump doll make my other dolls go back to the country they are from? [SEP] Stevenson Entertainment Group Talking 12"" Donald J. Trump The Apprentice Collectible","Will the trump doll make my other dolls go back to the country they are from? </s> Stevenson Entertainment Group Talking 12"" Donald J. Trump The Apprentice Collectible",funny,1
1407,Reminders of secular authority reduce believers' distrust of atheists.,Reminders of secular authority reduce believers' distrust of atheists.,funny,1
2741,The neocortex of cetaceans: cytoarchitecture and comparison with other aquatic and terrestrial species.,The neocortex of cetaceans: cytoarchitecture and comparison with other aquatic and terrestrial species.,not funny,0
917,An unusual foreign body in the nostril.,An unusual foreign body in the nostril.,funny,1
1905,island biogeography of Day Geckos (Phelsuma) in the Indian Ocean,island biogeography of Day Geckos (Phelsuma) in the Indian Ocean,not funny,0
350,Penile anatomy and hypotheses of erectile function in the American alligator (Alligator mississippiensis): muscular eversion and elastic retraction.,Penile anatomy and hypotheses of erectile function in the American alligator (Alligator mississippiensis): muscular eversion and elastic retraction.,funny,1
8997,Does the lady come with it? [SEP] Hearing test Booths Sound Room Sound Proof Booth Audio Booth Whisper Room,Does the lady come with it? </s> Hearing test Booths Sound Room Sound Proof Booth Audio Booth Whisper Room,funny,1
1179,Shedding Light on Bird Egg Color: Pigment as Parasol and the Dark Car Effect.,Shedding Light on Bird Egg Color: Pigment as Parasol and the Dark Car Effect.,funny,1
3078,Can it kill a zombie? [SEP] Schrade SCHKM1 19.7in Kukri Machete with 13.3in Stainless Steel Blade and Safe-T-Grip Handle for Outdoor Survival Camping and Bushcraft,Can it kill a zombie? </s> Schrade SCHKM1 19.7in Kukri Machete with 13.3in Stainless Steel Blade and Safe-T-Grip Handle for Outdoor Survival Camping and Bushcraft,funny,1
3323,Morphine Preconditioning Protects Against LPS-Induced Neuroinflammation and Memory Deficit,Morphine Preconditioning Protects Against LPS-Induced Neuroinflammation and Memory Deficit,not funny,0
10824,How sharp are the blades? [SEP] Hutzler 571 Banana Slicer,How sharp are the blades? </s> Hutzler 571 Banana Slicer,not funny,0
2422,The incremental shuttle walking test in elderly people with chronic airflow limitation.,The incremental shuttle walking test in elderly people with chronic airflow limitation.,not funny,0
29,Sounds Produced by Herring (Clupea harengus) Bubble Release Pacific and Atlantic Herring Produce Burst Pulse Sounds,Sounds Produced by Herring (Clupea harengus) Bubble Release Pacific and Atlantic Herring Produce Burst Pulse Sounds,funny,1
13136,Does the cotton candy taste good? And if I buy this now will it still be good at Christmas? I don't want it to go bad before I give it to someone. [SEP] Little Stinker The Original Bag of Unicorn Farts Cotton Candy Funny Novelty Gift for Unique Birthday Gag Gift for Friends Mom Dad Girl Boy Grandson Stocking Stuffer While Elephant Christmas,Does the cotton candy taste good? And if I buy this now will it still be good at Christmas? I don't want it to go bad before I give it to someone. </s> Little Stinker The Original Bag of Unicorn Farts Cotton Candy Funny Novelty Gift for Unique Birthday Gag Gift for Friends Mom Dad Girl Boy Grandson Stocking Stuffer While Elephant Christmas,not funny,0
25,why do you sell this garbage? [SEP] Winning Moves Games Classic Ouija,why do you sell this garbage? </s> Winning Moves Games Classic Ouija,funny,1
3303,Slow motion,Slow motion,not funny,0
3069,"Family factors and children""s disruptive behaviour: an investigation of links between demographic characteristics, negative life events and symptoms of ODD and ADHD","Family factors and children""s disruptive behaviour: an investigation of links between demographic characteristics, negative life events and symptoms of ODD and ADHD",not funny,0
3430,does this wash the dishes? [SEP] FORTINET | FC-10-03702-871-02-36 | FortiGate-3700DX Enterprise Protection (8x5 FortiCare Plus Application Control IPS AV Web Filtering Antispam FortiSandbox Cloud) 3 Year License,does this wash the dishes? </s> FORTINET | FC-10-03702-871-02-36 | FortiGate-3700DX Enterprise Protection (8x5 FortiCare Plus Application Control IPS AV Web Filtering Antispam FortiSandbox Cloud) 3 Year License,funny,1
3658,Will spirit let you use this bag as personal item [SEP] Malirona Canvas Overnight Bag Women Weekender Bag Carry On Travel Duffel Bag Floral Design (Flower),Will spirit let you use this bag as personal item </s> Malirona Canvas Overnight Bag Women Weekender Bag Carry On Travel Duffel Bag Floral Design (Flower),funny,1
11185,Is it worth getting this if you dont have Prime?  What can you still do with it? [SEP] Echo Dot (2nd Generation) - Smart speaker with Alexa - Black,Is it worth getting this if you dont have Prime?  What can you still do with it? </s> Echo Dot (2nd Generation) - Smart speaker with Alexa - Black,not funny,0
2573,Magnetic resonance imaging of distal tibia and calcaneus for forensic age estimation in living individuals,Magnetic resonance imaging of distal tibia and calcaneus for forensic age estimation in living individuals,not funny,0
14328,How big of a vocabulary does it have? [SEP] Lynx - Amazon Alexa Enabled Smart Home Robot,How big of a vocabulary does it have? </s> Lynx - Amazon Alexa Enabled Smart Home Robot,not funny,0
2043,A Statistical Model-Based Residual Echo Suppression,A Statistical Model-Based Residual Echo Suppression,not funny,0
2943,Attachment-style differences in the ability to suppress negative thoughts: Exploring the neural correlates,Attachment-style differences in the ability to suppress negative thoughts: Exploring the neural correlates,not funny,0
46,is this game powered by satan or does it come with batteries? [SEP] Winning Moves Games Classic Ouija,is this game powered by satan or does it come with batteries? </s> Winning Moves Games Classic Ouija,funny,1
5722,Can we put m&ms in it so my husband can feed me treats while he’s at work? [SEP] Furbo Dog Camera: Treat Tossing Full HD Wifi Pet Camera and 2-Way Audio Designed for Dogs Compatible with Alexa (As Seen On Ellen),Can we put m&ms in it so my husband can feed me treats while he’s at work? </s> Furbo Dog Camera: Treat Tossing Full HD Wifi Pet Camera and 2-Way Audio Designed for Dogs Compatible with Alexa (As Seen On Ellen),funny,1
2589,Switching to second-line antiretroviral therapy in resource-limited settings: comparison of programmes with and without viral load monitoring.,Switching to second-line antiretroviral therapy in resource-limited settings: comparison of programmes with and without viral load monitoring.,not funny,0
752,"Am I normal? A systematic review and construction of nomograms for flaccid and erect penis length and circumference in up to 15,521 men.","Am I normal? A systematic review and construction of nomograms for flaccid and erect penis length and circumference in up to 15,521 men.",funny,1
15123,How many mg of Caffeine is in each can? [SEP] Pussy Natural Energy Drink (250ml - Pack of 4),How many mg of Caffeine is in each can? </s> Pussy Natural Energy Drink (250ml - Pack of 4),not funny,0
19050,I want to use this to connect a usb keyboard. will it work? [SEP] PinPle otgusb189 OTG Adapter Lightning 8-Pin to USB Female OTG Adapter for iPad 4 and iPad Mini,I want to use this to connect a usb keyboard. will it work? </s> PinPle otgusb189 OTG Adapter Lightning 8-Pin to USB Female OTG Adapter for iPad 4 and iPad Mini,not funny,0
992,Clonal Growth of Primary Human Cell Cultures,Clonal Growth of Primary Human Cell Cultures,funny,1
1315,The effects of 53 hours of sleep deprivation on moral judgment.,The effects of 53 hours of sleep deprivation on moral judgment.,funny,1
7506,Does the lady in the picture come with the bag? [SEP] Big Joe 0010178 Bean Bag Chair Large Black Onyx Comfort Suede,Does the lady in the picture come with the bag? </s> Big Joe 0010178 Bean Bag Chair Large Black Onyx Comfort Suede,funny,1
6265,Can this be used to kill Zombies? [SEP] Mares Sten Mini Mini Speargun for Scuba Diving and Spearfishing,Can this be used to kill Zombies? </s> Mares Sten Mini Mini Speargun for Scuba Diving and Spearfishing,funny,1
2514,If I buy this watch can I still keep my liberal persona of caring for the little people? [SEP] Jaeger LeCoultre Atmos 566 by Marc Newson Baccarat Crystal Blue Dial Crystal Box Q5165103,If I buy this watch can I still keep my liberal persona of caring for the little people? </s> Jaeger LeCoultre Atmos 566 by Marc Newson Baccarat Crystal Blue Dial Crystal Box Q5165103,funny,1
1154,I Lost It in the Lights: The Effects of Predictable and Variable Intermittent Vision on Unimanual Catching,I Lost It in the Lights: The Effects of Predictable and Variable Intermittent Vision on Unimanual Catching,funny,1
2993,Reproducibility of brain activation during auditory verbal hallucinations,Reproducibility of brain activation during auditory verbal hallucinations,not funny,0
1348,Noise-Making Amongst the Elderly in Long Term Care.,Noise-Making Amongst the Elderly in Long Term Care.,funny,1
